StudentID,Sex,Date,Subject,Grade,Attendence,pred_grade
798,M,2014-01,gsi015,96,4,57.8205460625901
798,M,2013-01,gsi005,93,2,56.44101846975955
701,F,2014-02,gsi015,8,16,35.99238231499857
701,F,2015-01,gsi015,74,6,49.16308781137546
701,F,2013-01,gsi005,60,4,57.8205460625901
842,M,2013-01,gsi005,44,8,49.73118208489337
47,M,2011-01,gsi014,74,8,49.73118208489337
490,M,2015-02,gsi015,93,12,40.342442718101715
490,M,2013-01,gsi005,60,0,60.08045323548604
50,M,2011-01,gsi014,72,12,40.342442718101715
803,M,2014-01,gsi015,88,6,49.16308781137546
803,M,2013-01,gsi005,76,2,56.44101846975955
714,F,2014-02,facom49010,20,30,8.961982461982462
54,M,2011-01,gsi014,63,2,56.44101846975955
54,M,2015-02,gsi037,87,6,49.16308781137546
55,M,2011-01,gsi014,60,0,60.08045323548604
841,M,2013-01,gsi005,23,34,8.312685786435786
809,M,2015-01,gsi015,75,8,49.73118208489337
809,M,2013-01,gsi005,61,0,60.08045323548604
1016,F,2013-02,gsi015,27,12,40.342442718101715
332,M,2011-02,gsi014,70,14,39.286198151055295
410,M,2017-02,ggi017,1,38,5.790912092293672
381,M,2012-02,gsi015,5,20,13.804909534909536
381,M,2013-01,gsi015,12,14,39.286198151055295
839,M,2013-01,gsi005,0,58,0.0
397,M,2012-02,gsi015,61,10,48.77984440629432
397,M,2011-02,gsi005,63,4,57.8205460625901
516,M,2015-02,gsi037,79,1,74.48540764790764
555,F,2015-01,gfm015,34,14,39.286198151055295
475,M,2015-02,gsi015,42,2,56.44101846975955
559,F,2015-01,gfm015,41,12,40.342442718101715
554,F,2015-01,gfm015,7,31,4.538730158730159
58,M,2011-01,gsi014,33,4,57.8205460625901
58,M,2011-02,gsi014,76,4,57.8205460625901
59,M,2011-01,gsi014,62,4,57.8205460625901
823,M,2013-01,gsi005,30,18,36.04690061019081
347,M,2011-02,gsi014,60,16,35.99238231499857
380,M,2012-02,gsi015,34,6,49.16308781137546
380,M,2011-02,gsi005,60,0,60.08045323548604
380,M,2013-01,gsi015,78,6,49.16308781137546
79,M,2011-01,gsi014,69,7,71.137673992674
379,M,2012-02,gsi015,31,10,48.77984440629432
379,M,2011-02,gsi005,60,0,60.08045323548604
379,M,2013-02,gsi015,3,4,57.8205460625901
467,M,2016-02,ggi017,0,38,5.790912092293672
348,M,2011-02,gsi014,42,10,48.77984440629432
348,M,2015-02,gsi037,81,12,40.342442718101715
382,M,2012-02,gsi015,46,0,60.08045323548604
382,M,2011-02,gsi005,64,0,60.08045323548604
382,M,2014-01,gsi015,0,56,0.0
40,M,2011-01,gsi014,30,0,60.08045323548604
40,M,2011-02,gsi014,60,4,57.8205460625901
377,M,2012-02,gsi015,100,4,57.8205460625901
377,M,2011-02,gsi005,64,6,49.16308781137546
457,M,2016-02,ggi017,60,8,49.73118208489337
376,M,2012-02,gsi015,35,6,49.16308781137546
376,M,2011-02,gsi005,60,0,60.08045323548604
376,M,2013-01,gsi015,60,12,40.342442718101715
349,M,2011-02,gsi014,46,8,49.73118208489337
349,M,2012-02,gsi015,28,16,35.99238231499857
188,M,2009-01,inf63,66,4,57.8205460625901
378,M,2012-02,gsi015,24,14,39.286198151055295
378,M,2015-02,gsi015,72,4,57.8205460625901
378,M,2011-02,gsi005,49,4,57.8205460625901
378,M,2013-02,gsi015,16,4,57.8205460625901
375,M,2012-02,gsi015,60,2,56.44101846975955
375,M,2015-02,gsi037,81,2,56.44101846975955
375,M,2011-02,gsi005,60,0,60.08045323548604
77,M,2011-01,gsi014,60,10,48.77984440629432
109,M,2016-02,gsi015,11,6,49.16308781137546
548,F,2015-01,gfm015,21,16,35.99238231499857
383,M,2012-02,gsi015,76,2,56.44101846975955
383,M,2011-02,gsi005,73,10,48.77984440629432
342,M,2011-02,gsi014,74,4,57.8205460625901
70,M,2011-01,gsi014,62,4,57.8205460625901
390,M,2012-02,gsi015,35,4,57.8205460625901
390,M,2011-02,gsi005,51,4,57.8205460625901
72,M,2011-01,gsi014,63,3,63.2926997194412
391,M,2012-02,gsi015,19,6,49.16308781137546
391,M,2011-02,gsi005,60,4,57.8205460625901
73,M,2011-01,gsi014,34,8,49.73118208489337
451,M,2016-02,ggi017,3,22,12.690305250305249
643,M,2011-02,gsi005,60,0,60.08045323548604
74,M,2011-01,gsi014,52,0,60.08045323548604
385,M,2012-02,gsi015,88,4,57.8205460625901
385,M,2015-02,gsi037,77,14,39.286198151055295
385,M,2011-02,gsi005,60,8,49.73118208489337
642,F,2011-02,gsi005,49,4,57.8205460625901
642,F,2013-01,gsi015,67,8,49.73118208489337
76,M,2011-01,gsi014,36,26,21.692178932178933
388,M,2012-02,gsi015,31,4,57.8205460625901
388,M,2011-02,gsi005,60,2,56.44101846975955
386,M,2012-02,gsi015,16,12,40.342442718101715
386,M,2015-02,gsi015,66,6,49.16308781137546
386,M,2011-02,gsi005,60,6,49.16308781137546
386,M,2013-02,gsi015,8,12,40.342442718101715
122,M,2016-02,gsi015,60,2,56.44101846975955
384,M,2012-02,gsi015,60,10,48.77984440629432
384,M,2011-02,gsi005,34,18,36.04690061019081
525,M,2015-02,gsi037,86,10,48.77984440629432
341,M,2011-02,gsi014,38,16,35.99238231499857
69,M,2011-01,gsi014,34,12,40.342442718101715
88,M,2016-02,gsi015,39,0,60.08045323548604
190,F,2009-01,inf63,63,12,40.342442718101715
19,M,2009-01,gem03,61,6,49.16308781137546
10,M,2009-01,gem03,40,18,36.04690061019081
10,M,2009-02,gem03,77,9,65.08
13,M,2009-01,gem03,35,21,22.175
13,M,2009-02,gem03,64,17,51.73344638242895
883,F,2009-01,gem03,3,6,49.16308781137546
879,M,2009-01,gem03,61,5,50.58936507936507
521,M,2015-02,gsi037,0,60,0.0
1013,M,2013-02,gsi015,0,32,9.664166666666665
887,M,2009-01,gem03,60,3,63.2926997194412
727,M,2014-02,facom49010,70,18,36.04690061019081
873,M,2009-01,gem03,9,35,4.659292929292929
873,M,2009-02,gem03,8,39,12.229615384615386
2,M,2009-01,gem03,45,15,28.35
2,M,2009-02,gem03,71,16,35.99238231499857
97,M,2016-02,gsi015,40,12,40.342442718101715
97,M,2013-01,gsi015,0,34,8.312685786435786
78,M,2011-01,gsi014,12,4,57.8205460625901
125,M,2016-02,gsi015,16,24,13.48807045895281
911,M,2009-02,gem03,66,14,39.286198151055295
192,M,2009-01,inf63,0,62,0.0
1017,M,2013-02,gsi015,42,4,57.8205460625901
512,M,2015-02,gsi037,0,56,0.0
163,M,2009-01,inf63,4,2,56.44101846975955
163,M,2009-02,inf63,79,0,60.08045323548604
169,M,2009-01,inf63,40,2,56.44101846975955
169,M,2009-02,inf63,88,6,49.16308781137546
142,M,2009-01,inf63,60,0,60.08045323548604
151,M,2009-01,inf63,7,20,13.804909534909536
151,M,2009-02,inf63,53,4,57.8205460625901
130,M,2009-01,inf63,63,0,60.08045323548604
136,M,2009-01,inf63,68,4,57.8205460625901
132,M,2009-01,inf63,67,4,57.8205460625901
129,M,2009-01,inf63,40,18,36.04690061019081
129,M,2009-02,inf63,16,18,36.04690061019081
150,M,2009-01,inf63,17,4,57.8205460625901
150,M,2009-02,inf63,60,4,57.8205460625901
22,M,2009-01,gem03,51,0,60.08045323548604
22,M,2009-02,gem03,60,15,28.35
700,M,2014-02,gsi015,60,8,49.73118208489337
194,M,2009-01,inf63,60,16,35.99238231499857
534,F,2015-02,gsi037,72,8,49.73118208489337
531,M,2015-02,gsi037,17,32,9.664166666666665
711,F,2014-02,facom49010,51,6,49.16308781137546
331,F,2011-02,gsi014,85,16,35.99238231499857
331,F,2012-02,gsi015,60,16,35.99238231499857
592,M,2013-02,gsi005,10,16,35.99238231499857
333,M,2011-02,gsi014,46,4,57.8205460625901
333,M,2012-02,gsi015,8,14,39.286198151055295
333,M,2014-01,gsi015,61,12,40.342442718101715
780,F,2014-01,gsi015,7,26,21.692178932178933
337,F,2011-02,gsi014,80,8,49.73118208489337
623,M,2013-02,gsi005,60,4,57.8205460625901
623,M,2014-02,gsi015,60,8,49.73118208489337
334,M,2011-02,gsi014,84,0,60.08045323548604
604,M,2013-02,gsi005,15,0,60.08045323548604
606,M,2013-02,gsi005,0,30,8.961982461982462
610,M,2013-02,gsi005,5,36,4.983174603174602
599,M,2013-02,gsi005,6,10,48.77984440629432
599,M,2015-01,gsi015,0,44,4.0
571,M,2013-02,gsi005,36,0,60.08045323548604
571,M,2014-02,gsi015,15,4,57.8205460625901
571,M,2015-01,gsi015,50,4,57.8205460625901
343,M,2011-02,gsi014,60,2,56.44101846975955
344,M,2011-02,gsi014,60,12,40.342442718101715
608,M,2013-02,gsi005,1,12,40.342442718101715
788,M,2014-01,gsi015,16,14,39.286198151055295
788,M,2013-02,gsi015,3,14,39.286198151055295
340,M,2011-02,gsi014,74,6,49.16308781137546
497,F,2015-02,gsi015,8,16,35.99238231499857
577,M,2013-02,gsi005,68,0,60.08045323548604
577,M,2014-02,gsi015,77,8,49.73118208489337
171,F,2009-01,inf63,9,30,8.961982461982462
171,F,2009-02,inf63,0,54,0.0
600,M,2013-02,gsi005,68,2,56.44101846975955
600,M,2014-02,gsi015,1,20,13.804909534909536
622,M,2013-02,gsi005,28,7,71.137673992674
587,F,2013-02,gsi005,27,0,60.08045323548604
587,F,2015-01,gsi015,35,8,49.73118208489337
346,M,2011-02,gsi014,79,10,48.77984440629432
853,M,2013-01,gsi015,81,10,48.77984440629432
317,M,2010-02,inf63,85,0,60.08045323548604
855,M,2013-01,gsi015,60,16,35.99238231499857
389,F,2012-02,gsi015,0,58,0.0
804,M,2014-01,gsi015,61,14,39.286198151055295
804,M,2013-01,gsi015,31,24,13.48807045895281
804,M,2013-02,gsi015,24,30,8.961982461982462
939,M,2009-02,gem03,29,0,60.08045323548604
345,M,2011-02,gsi014,29,24,13.48807045895281
345,M,2012-02,gsi015,76,18,36.04690061019081
522,M,2015-02,gsi037,81,14,39.286198151055295
860,M,2013-01,gsi015,0,52,1.0252380952380953
648,M,2011-02,gsi005,37,6,49.16308781137546
810,M,2015-01,gsi015,35,8,49.73118208489337
550,M,2015-01,gfm015,98,4,57.8205460625901
849,M,2013-01,gsi015,76,8,49.73118208489337
530,F,2015-02,gsi037,82,12,40.342442718101715
530,F,2013-01,gsi015,88,7,71.137673992674
852,M,2013-01,gsi015,80,10,48.77984440629432
847,M,2013-01,gsi015,85,4,57.8205460625901
605,M,2013-02,gsi005,0,18,36.04690061019081
605,M,2014-02,gsi015,13,22,12.690305250305249
624,M,2013-02,gsi005,0,34,8.312685786435786
598,M,2013-02,gsi005,3,14,39.286198151055295
698,M,2014-02,gsi015,22,16,35.99238231499857
698,M,2015-01,gsi015,0,62,0.0
607,M,2013-02,gsi005,17,20,13.804909534909536
588,M,2013-02,gsi005,82,2,56.44101846975955
588,M,2014-02,gsi015,63,10,48.77984440629432
594,M,2013-02,gsi005,11,0,60.08045323548604
621,M,2013-02,gsi005,0,34,8.312685786435786
164,M,2009-01,inf63,60,2,56.44101846975955
619,M,2013-02,gsi005,2,16,35.99238231499857
574,M,2013-02,gsi005,19,2,56.44101846975955
876,M,2009-01,gem03,78,0,60.08045323548604
134,M,2009-01,inf63,5,6,49.16308781137546
134,M,2009-02,inf63,13,14,39.286198151055295
783,F,2014-01,gsi015,60,10,48.77984440629432
783,F,2013-01,gsi015,4,18,36.04690061019081
783,F,2013-02,gsi015,3,6,49.16308781137546
16,M,2009-01,gem03,36,7,71.137673992674
16,M,2009-02,gem03,65,18,36.04690061019081
483,M,2015-02,gsi015,0,42,0.0
547,F,2015-01,gfm015,12,12,40.342442718101715
568,F,2015-01,gfm015,18,10,48.77984440629432
561,M,2015-01,gfm015,85,2,56.44101846975955
110,F,2016-02,gsi015,9,10,48.77984440629432
533,M,2015-02,gsi037,73,9,65.08
560,F,2015-01,gfm015,85,2,56.44101846975955
565,F,2015-01,gfm015,56,4,57.8205460625901
881,M,2009-01,gem03,10,19,36.04690061019081
544,M,2015-01,gfm015,19,6,49.16308781137546
549,M,2015-01,gfm015,22,8,49.73118208489337
15,M,2009-01,gem03,0,57,0.0
551,M,2015-01,gfm015,97,0,60.08045323548604
82,F,2016-02,gsi015,60,4,57.8205460625901
541,F,2015-01,gfm015,50,8,49.73118208489337
260,M,2010-02,inf63,60,16,35.99238231499857
260,M,2010-01,inf63,23,8,49.73118208489337
569,F,2015-01,gfm015,31,12,40.342442718101715
564,M,2015-01,gfm015,12,20,13.804909534909536
553,F,2015-01,gfm015,19,8,49.73118208489337
556,F,2015-01,gfm015,15,8,49.73118208489337
567,M,2015-01,gfm015,68,18,36.04690061019081
545,F,2015-01,gfm015,14,8,49.73118208489337
552,M,2015-01,gfm015,20,12,40.342442718101715
93,M,2016-02,gsi015,60,0,60.08045323548604
115,M,2016-02,gsi015,60,2,56.44101846975955
563,M,2015-01,gfm015,50,0,60.08045323548604
91,M,2016-02,gsi015,0,28,11.698275058275057
464,M,2016-02,ggi017,11,24,13.48807045895281
158,M,2009-01,inf63,51,0,60.08045323548604
158,M,2009-02,inf63,83,10,48.77984440629432
166,M,2009-01,inf63,39,10,48.77984440629432
166,M,2009-02,inf63,18,15,28.35
167,M,2009-01,inf63,15,0,60.08045323548604
167,M,2009-02,inf63,67,2,56.44101846975955
1015,M,2013-02,gsi015,2,18,36.04690061019081
270,M,2010-02,inf63,84,10,48.77984440629432
460,M,2016-02,ggi017,7,30,8.961982461982462
21,M,2009-01,gem03,0,33,4.104166666666666
21,M,2009-02,gem03,13,22,12.690305250305249
4,M,2009-01,gem03,45,2,56.44101846975955
4,M,2009-02,gem03,60,11,48.588551864801865
930,M,2009-02,gem03,8,21,22.175
846,M,2013-01,gsi015,34,4,57.8205460625901
846,M,2013-02,gsi015,60,10,48.77984440629432
615,M,2013-02,gsi005,0,58,0.0
848,M,2013-01,gsi015,60,18,36.04690061019081
189,M,2009-01,inf63,0,54,0.0
189,M,2010-02,inf63,67,16,35.99238231499857
189,M,2010-01,inf63,0,42,0.0
562,F,2015-01,gfm015,50,8,49.73118208489337
453,F,2016-02,ggi017,60,5,50.58936507936507
543,M,2015-01,gfm015,0,54,0.0
546,F,2015-01,gfm015,21,8,49.73118208489337
175,F,2009-01,inf63,38,2,56.44101846975955
175,F,2009-02,inf63,67,4,57.8205460625901
191,M,2009-01,inf63,54,11,48.588551864801865
191,M,2009-02,inf63,60,4,57.8205460625901
203,M,2009-01,inf63,6,10,48.77984440629432
203,M,2009-02,inf63,0,54,0.0
179,M,2009-01,inf63,46,46,20.961904761904762
179,M,2009-02,inf63,60,18,36.04690061019081
850,M,2013-01,gsi015,87,10,48.77984440629432
211,M,2009-01,inf63,32,26,21.692178932178933
211,M,2010-01,inf63,2,29,11.698275058275057
211,M,2009-02,inf63,1,52,1.0252380952380953
580,M,2013-02,gsi005,0,40,0.0
580,M,2014-02,gsi015,0,28,11.698275058275057
589,M,2013-02,gsi005,0,43,0.0
781,M,2014-01,gsi015,49,20,13.804909534909536
435,M,2017-02,ggi005,46,16,35.99238231499857
479,M,2015-02,gsi015,75,2,56.44101846975955
479,M,2013-02,gsi005,41,2,56.44101846975955
209,F,2009-01,inf63,60,6,49.16308781137546
576,M,2013-02,gsi005,60,2,56.44101846975955
576,M,2015-01,gsi015,24,10,48.77984440629432
581,M,2013-02,gsi005,15,13,15.394927536231885
581,M,2013-02,gsi015,0,8,49.73118208489337
617,M,2013-02,gsi005,0,30,8.961982461982462
1010,F,2013-02,gsi015,2,8,49.73118208489337
524,M,2015-02,gsi037,78,0,60.08045323548604
524,M,2013-02,gsi015,77,6,49.16308781137546
590,M,2013-02,gsi005,6,4,57.8205460625901
406,M,2017-02,ggi017,0,34,8.312685786435786
593,F,2013-02,gsi005,0,8,49.73118208489337
1011,M,2013-02,gsi015,12,2,56.44101846975955
526,M,2015-02,gsi037,78,16,35.99238231499857
526,M,2013-01,gsi015,84,8,49.73118208489337
620,M,2013-02,gsi005,1,6,49.16308781137546
695,F,2014-02,gsi015,0,34,8.312685786435786
695,F,2014-01,gsi015,0,56,0.0
515,F,2015-02,gsi037,79,10,48.77984440629432
515,F,2013-01,gsi015,87,6,49.16308781137546
575,M,2013-02,gsi005,35,4,57.8205460625901
575,M,2014-01,gsi015,0,8,49.73118208489337
779,F,2014-01,gsi015,91,2,56.44101846975955
201,M,2009-01,inf63,12,50,3.44
201,M,2009-02,inf63,60,18,36.04690061019081
529,M,2015-02,gsi037,4,28,11.698275058275057
529,M,2013-02,gsi005,1,10,48.77984440629432
482,M,2015-02,gsi015,0,48,5.8376190476190475
482,M,2013-02,gsi005,0,44,4.0
861,M,2009-01,gem03,1,27,21.13888888888889
861,M,2009-02,gem03,2,32,9.664166666666665
917,M,2009-02,gem03,60,23,11.872539682539683
790,F,2014-01,gsi015,74,10,48.77984440629432
856,M,2013-01,gsi015,79,8,49.73118208489337
858,M,2013-01,gsi015,64,16,35.99238231499857
197,F,2009-01,inf63,13,8,49.73118208489337
197,F,2009-02,inf63,60,8,49.73118208489337
124,M,2016-02,gsi015,60,6,49.16308781137546
124,M,2013-02,gsi005,24,2,56.44101846975955
465,F,2016-02,ggi017,66,1,74.48540764790764
625,M,2013-02,gsi005,0,56,0.0
118,M,2016-02,gsi015,9,15,28.35
118,M,2013-02,gsi005,0,22,12.690305250305249
184,M,2009-01,inf63,29,18,36.04690061019081
184,M,2010-02,inf63,70,4,57.8205460625901
184,M,2010-01,inf63,47,28,11.698275058275057
184,M,2009-02,inf63,59,38,5.790912092293672
602,M,2013-02,gsi005,0,8,49.73118208489337
430,M,2017-02,ggi005,45,8,49.73118208489337
540,M,2015-02,gsi037,84,12,40.342442718101715
540,M,2013-01,gsi015,79,6,49.16308781137546
601,F,2013-02,gsi005,2,4,57.8205460625901
112,M,2016-02,gsi015,0,36,4.983174603174602
112,M,2013-02,gsi005,2,30,8.961982461982462
706,M,2014-02,gsi015,0,38,5.790912092293672
706,M,2014-01,gsi015,1,16,35.99238231499857
583,M,2013-02,gsi005,60,8,49.73118208489337
408,M,2017-02,ggi017,66,4,57.8205460625901
408,M,2016-02,ggi017,2,18,36.04690061019081
597,M,2013-02,gsi005,1,20,13.804909534909536
597,M,2014-01,gsi015,0,14,39.286198151055295
95,M,2016-02,gsi015,60,12,40.342442718101715
95,M,2015-02,gsi037,74,18,36.04690061019081
95,M,2013-02,gsi015,3,10,48.77984440629432
612,M,2013-02,gsi005,5,18,36.04690061019081
612,M,2015-01,gsi015,0,42,0.0
493,M,2015-02,gsi015,15,8,49.73118208489337
493,M,2015-01,gsi015,2,16,35.99238231499857
578,M,2013-02,gsi005,3,16,35.99238231499857
1018,M,2013-02,gsi015,22,10,48.77984440629432
579,M,2013-02,gsi005,60,0,60.08045323548604
573,M,2013-02,gsi005,1,20,13.804909534909536
799,M,2014-01,gsi015,60,2,56.44101846975955
415,M,2017-02,ggi017,53,6,49.16308781137546
596,M,2013-02,gsi005,26,0,60.08045323548604
815,M,2015-01,gsi015,0,34,8.312685786435786
611,M,2013-02,gsi005,60,0,60.08045323548604
456,M,2016-02,ggi017,64,2,56.44101846975955
618,M,2013-02,gsi005,42,2,56.44101846975955
585,M,2013-02,gsi005,14,4,57.8205460625901
499,M,2015-02,gsi015,41,8,49.73118208489337
499,M,2014-01,gsi015,2,6,49.16308781137546
499,M,2015-01,gsi015,18,10,48.77984440629432
613,F,2013-02,gsi005,0,50,3.44
398,M,2017-02,ggi017,62,2,56.44101846975955
584,M,2013-02,gsi005,11,0,60.08045323548604
447,M,2017-02,ggi005,1,12,40.342442718101715
582,M,2013-02,gsi005,46,4,57.8205460625901
859,F,2013-01,gsi015,0,52,1.0252380952380953
160,M,2009-01,inf63,54,14,39.286198151055295
160,M,2009-02,inf63,62,18,36.04690061019081
196,F,2009-01,inf63,31,2,56.44101846975955
196,F,2009-02,inf63,65,4,57.8205460625901
277,M,2010-02,inf63,73,18,36.04690061019081
956,M,2009-02,gem03,70,0,60.08045323548604
154,M,2009-01,inf63,60,4,57.8205460625901
198,M,2009-01,inf63,13,16,35.99238231499857
198,M,2009-02,inf63,0,50,3.44
351,M,2012-02,gsi015,1,24,13.48807045895281
957,M,2009-02,gem03,69,0,60.08045323548604
156,M,2009-01,inf63,61,0,60.08045323548604
634,F,2011-02,gsi005,37,2,56.44101846975955
634,F,2013-02,gsi015,0,42,0.0
955,M,2009-02,gem03,81,3,63.2926997194412
155,F,2009-01,inf63,2,32,9.664166666666665
958,M,2009-02,gem03,70,1,74.48540764790764
144,M,2009-01,inf63,7,44,4.0
149,M,2009-01,inf63,53,8,49.73118208489337
149,M,2009-02,inf63,60,12,40.342442718101715
148,M,2009-01,inf63,60,0,60.08045323548604
193,M,2009-01,inf63,0,44,4.0
193,M,2010-02,inf63,13,38,5.790912092293672
193,M,2010-01,inf63,30,39,12.229615384615386
193,M,2009-02,inf63,10,48,5.8376190476190475
153,M,2009-01,inf63,8,22,12.690305250305249
153,M,2010-02,inf63,60,5,50.58936507936507
153,M,2009-02,inf63,39,10,48.77984440629432
152,M,2009-01,inf63,47,2,56.44101846975955
152,M,2009-02,inf63,99,4,57.8205460625901
195,F,2009-01,inf63,60,6,49.16308781137546
756,F,2014-01,gsi005,7,0,60.08045323548604
185,M,2009-01,inf63,54,4,57.8205460625901
185,M,2009-02,inf63,60,16,35.99238231499857
775,M,2014-01,gsi005,8,0,60.08045323548604
147,M,2009-01,inf63,60,0,60.08045323548604
187,M,2009-01,inf63,53,4,57.8205460625901
187,M,2009-02,inf63,62,2,56.44101846975955
778,M,2014-01,gsi005,35,0,60.08045323548604
146,M,2009-01,inf63,0,64,0.0
186,M,2009-01,inf63,60,2,56.44101846975955
396,M,2012-02,gsi015,60,2,56.44101846975955
496,M,2015-02,gsi015,66,0,60.08045323548604
496,M,2014-01,gsi005,27,0,60.08045323548604
111,F,2016-02,gsi015,11,10,48.77984440629432
744,M,2014-01,gsi005,20,4,57.8205460625901
107,F,2016-02,gsi015,19,26,21.692178932178933
107,F,2015-02,gsi037,60,12,40.342442718101715
96,M,2016-02,gsi015,12,22,12.690305250305249
743,M,2014-01,gsi005,41,10,48.77984440629432
768,F,2014-01,gsi005,0,26,21.692178932178933
735,F,2014-01,gsi005,21,2,56.44101846975955
737,F,2014-01,gsi005,24,8,49.73118208489337
745,M,2014-01,gsi005,14,6,49.16308781137546
931,M,2009-02,gem03,74,0,60.08045323548604
932,M,2009-02,gem03,82,0,60.08045323548604
283,M,2010-02,inf63,75,4,57.8205460625901
928,M,2009-02,gem03,54,0,60.08045323548604
145,M,2009-01,inf63,5,2,56.44101846975955
145,M,2009-02,inf63,60,2,56.44101846975955
402,M,2017-02,ggi017,60,12,40.342442718101715
929,M,2009-02,gem03,83,6,49.16308781137546
281,M,2010-02,inf63,83,10,48.77984440629432
281,M,2010-01,inf63,50,6,49.16308781137546
959,F,2009-02,gem03,34,2,56.44101846975955
960,M,2009-02,gem03,63,3,63.2926997194412
140,M,2009-01,inf63,60,0,60.08045323548604
268,M,2010-02,inf63,66,6,49.16308781137546
268,M,2015-02,gsi037,81,12,40.342442718101715
948,M,2009-02,gem03,60,3,63.2926997194412
139,M,2009-01,inf63,35,8,49.73118208489337
139,M,2009-02,inf63,21,11,48.588551864801865
180,M,2009-01,inf63,63,2,56.44101846975955
539,M,2015-02,gsi037,85,8,49.73118208489337
963,M,2009-02,gem03,68,12,40.342442718101715
143,M,2009-01,inf63,61,2,56.44101846975955
182,F,2009-01,inf63,60,12,40.342442718101715
284,M,2010-02,inf63,60,4,57.8205460625901
284,M,2010-01,inf63,34,0,60.08045323548604
141,M,2009-01,inf63,69,4,57.8205460625901
947,M,2009-02,gem03,40,3,63.2926997194412
133,M,2009-01,inf63,61,2,56.44101846975955
174,M,2009-01,inf63,50,2,56.44101846975955
174,M,2009-02,inf63,73,2,56.44101846975955
138,M,2009-01,inf63,1,2,56.44101846975955
138,M,2010-02,inf63,60,12,40.342442718101715
138,M,2010-01,inf63,3,10,48.77984440629432
138,M,2009-02,inf63,39,4,57.8205460625901
177,M,2009-01,inf63,62,4,57.8205460625901
644,M,2011-02,gsi005,13,14,39.286198151055295
137,M,2009-01,inf63,30,2,56.44101846975955
137,M,2009-02,inf63,69,2,56.44101846975955
178,F,2009-01,inf63,31,2,56.44101846975955
178,F,2009-02,inf63,61,4,57.8205460625901
271,M,2010-02,inf63,60,12,40.342442718101715
857,F,2013-01,gsi015,21,12,40.342442718101715
200,M,2009-01,inf63,61,8,49.73118208489337
170,M,2009-01,inf63,67,0,60.08045323548604
750,M,2014-01,gsi005,15,22,12.690305250305249
131,M,2009-01,inf63,55,6,49.16308781137546
131,M,2009-02,inf63,64,0,60.08045323548604
172,F,2009-01,inf63,25,8,49.73118208489337
172,F,2010-01,inf63,19,22,12.690305250305249
172,F,2009-02,inf63,23,14,39.286198151055295
757,F,2014-01,gsi005,7,24,13.48807045895281
751,M,2014-01,gsi005,47,0,60.08045323548604
751,M,2015-01,gsi015,80,8,49.73118208489337
772,M,2014-01,gsi005,8,4,57.8205460625901
770,M,2014-01,gsi005,28,4,57.8205460625901
761,M,2014-01,gsi005,17,22,12.690305250305249
98,M,2016-02,gsi015,57,20,13.804909534909536
736,M,2014-01,gsi005,62,2,56.44101846975955
736,M,2015-01,gsi015,94,8,49.73118208489337
814,M,2015-01,gsi015,77,2,56.44101846975955
954,M,2009-02,gem03,75,0,60.08045323548604
967,M,2010-01,inf63,60,4,57.8205460625901
952,M,2009-02,gem03,74,0,60.08045323548604
953,M,2009-02,gem03,54,11,48.588551864801865
128,M,2009-01,inf63,4,4,57.8205460625901
128,M,2009-02,inf63,75,2,56.44101846975955
951,M,2009-02,gem03,52,5,50.58936507936507
24,M,2009-01,gem03,53,0,60.08045323548604
24,M,2009-02,gem03,70,2,56.44101846975955
262,M,2010-02,inf63,60,10,48.77984440629432
262,M,2010-01,inf63,0,16,35.99238231499857
949,M,2009-02,gem03,88,0,60.08045323548604
259,M,2010-02,inf63,23,14,39.286198151055295
259,M,2010-01,inf63,3,6,49.16308781137546
950,M,2009-02,gem03,62,8,49.73118208489337
970,M,2010-01,inf63,67,4,57.8205460625901
542,F,2015-01,gfm015,10,12,40.342442718101715
938,M,2009-02,gem03,60,2,56.44101846975955
969,M,2010-01,inf63,0,30,8.961982461982462
537,M,2015-02,gsi037,84,0,60.08045323548604
968,M,2010-01,inf63,2,18,36.04690061019081
257,M,2010-02,inf63,61,10,48.77984440629432
257,M,2010-01,inf63,39,4,57.8205460625901
973,M,2010-01,inf63,60,0,60.08045323548604
261,M,2010-02,inf63,34,16,35.99238231499857
261,M,2010-01,inf63,20,4,57.8205460625901
971,F,2010-01,inf63,62,4,57.8205460625901
513,F,2015-02,gsi037,60,14,39.286198151055295
513,F,2014-01,gsi005,13,16,35.99238231499857
730,M,2014-01,gsi005,0,30,8.961982461982462
519,M,2015-02,gsi037,79,0,60.08045323548604
473,M,2015-02,gsi015,60,0,60.08045323548604
208,M,2009-01,inf63,73,16,35.99238231499857
121,M,2016-02,gsi015,80,7,71.137673992674
740,M,2014-01,gsi005,35,2,56.44101846975955
101,M,2016-02,gsi015,56,2,56.44101846975955
116,F,2016-02,gsi015,56,6,49.16308781137546
767,M,2014-01,gsi005,6,20,13.804909534909536
747,M,2014-01,gsi005,33,0,60.08045323548604
114,M,2016-02,gsi015,68,2,56.44101846975955
491,F,2015-02,gsi015,60,6,49.16308781137546
491,F,2014-01,gsi005,41,2,56.44101846975955
739,M,2014-01,gsi005,9,16,35.99238231499857
494,M,2015-02,gsi015,50,10,48.77984440629432
494,M,2014-01,gsi005,56,8,49.73118208489337
488,M,2015-02,gsi015,79,0,60.08045323548604
488,M,2014-01,gsi005,55,0,60.08045323548604
945,M,2009-02,gem03,66,4,57.8205460625901
